millis,alt,vel,acc,raw_alt,raw_acc,lat,lon,apogee,temp,batt_v,phase1494965,0.18744894862174988,-0.18375980854034424,-0.06530964374542236,-0.1063232421875,-0.0015954971313476562,32.93927001953125,-106.91136932373047,0.0,55.4,8.34,Idle
1496365,-0.7138134241104126,-0.5725006461143494,-0.07356509566307068,-1.0394287109375,0.017314910888671875,32.93927001953125,-106.91136932373047,0.0,55.4,8.347,Idle
1496565,-0.9309859871864319,-0.6463431715965271,-0.0632256492972374,-1.1883544921875,0.0067958831787109375,32.939273834228516,-106.91136932373047,0.0,55.41,8.337,Idle
1496965,-0.9464504718780518,-0.4900866150856018,0.013348635286092758,-0.419921875,-0.005222320556640625,32.939273834228516,-106.91136932373047,0.0,55.4,8.375,Idle
1497365,-0.9175742268562317,-0.33849799633026123,0.04468534514307976,-0.657958984375,-0.016371726989746094,32.939273834228516,-106.91136932373047,0.0,55.41,8.337,Idle
1497565,-0.92106032371521,-0.29008063673973083,0.04443523287773132,-0.6729736328125,0.0006999969482421875,32.939273834228516,-106.91136932373047,0.0,55.41,8.337,Idle
1498165,-0.6442012786865234,-0.005975361913442612,0.06496773660182953,-0.2894287109375,-0.01513671875,32.939273834228516,-106.91136932373047,0.0,55.41,8.369,Idle
1498765,-0.36377254128456116,0.1708042323589325,0.04247977212071419,0.010986328125,-0.01923084259033203,32.939273834228516,-106.91136932373047,0.0,55.42,8.366,Idle
1499765,0.04518852010369301,0.27969101071357727,0.002003164030611515,-0.1396484375,0.0020971298217773438,32.939273834228516,-106.911376953125,0.0,55.42,8.359,Idle
1500165,0.11421558260917664,0.24857975542545319,-0.01685776747763157,0.327392578125,-0.023270606994628906,32.939273834228516,-106.911376953125,0.0,55.41,8.337,Idle
1500565,0.47889670729637146,0.4217096269130707,0.0447307787835598,0.469970703125,0.047890663146972656,32.939273834228516,-106.911376953125,0.0,55.42,8.34,Idle
