millis,alt,vel,acc,raw_alt,raw_acc,lat,lon,apogee,temp,batt_v,phase
2453781,-0.3367328941822052,-0.12513799965381622,-0.014501694589853287,-0.4364013671875,-0.03176307678222656,32.93927764892578,-106.91136932373047,0.0,55.66,8.309,Idle
2453981,-0.420516699552536,-0.16901765763759613,-0.02660910226404667,-0.522705078125,0.00780487060546875,32.93927764892578,-106.91136932373047,0.0,55.66,8.252,Idle
2454181,-0.44886863231658936,-0.16909557580947876,-0.023765932768583298,-0.29150390625,-0.03225231170654297,32.93927764892578,-106.91136932373047,0.0,55.66,8.239,Idle
2458981,-0.5422552824020386,-0.5274369716644287,-0.06349648535251617,-0.6630859375,0.009558677673339844,32.93927764892578,-106.91136932373047,0.0,55.66,8.277,Idle
2459181,-0.6469451189041138,-0.5281959176063538,-0.03536585345864296,-0.499755859375,0.0133819580078125,32.93927764892578,-106.91136932373047,0.0,55.66,8.283,Idle
2459381,-0.7515937089920044,-0.529940664768219,-0.02468118630349636,-0.586669921875,-0.008231163024902344,32.93927764892578,-106.91136932373047,0.0,55.65,8.277,Idle
2459581,-0.7645928859710693,-0.4635885953903198,0.009174191392958164,-0.20361328125,0.021409988403320312,32.93927764892578,-106.91136932373047,0.0,55.65,8.302,Idle
2459781,-0.7248531579971313,-0.36919790506362915,0.035389289259910583,-0.17919921875,-0.012402534484863281,32.93927764892578,-106.91136932373047,0.0,55.65,8.306,Idle
2459981,-0.6962970495223999,-0.29799923300743103,0.03682047128677368,-0.446044921875,-0.06354045867919922,32.93927764892578,-106.91136932373047,0.0,55.66,8.271,Idle
2460181,-0.6260545253753662,-0.2069467008113861,0.0440477579832077,0.06396484375,-0.007008552551269531,32.93927764892578,-106.91136932373047,0.0,55.65,8.277,Idle
2460381,-0.41810357570648193,-0.030463069677352905,0.07964061945676804,0.1842041015625,-0.023764610290527344,32.93927764892578,-106.91136932373047,0.0,55.65,8.29,Idle
2460581,-0.3208162188529968,0.04595275968313217,0.07365825772285461,-0.2833251953125,-0.0031566619873046875,32.93927764892578,-106.91136932373047,0.0,55.65,8.306,Idle
2460781,-0.24100516736507416,0.09717966616153717,0.055488359183073044,0.01171875,-0.018830299377441406,32.93927764892578,-106.91136932373047,0.0,55.65,8.283,Idle
2460981,-0.12838217616081238,0.167866051197052,0.06222160533070564,0.0968017578125,0.03017425537109375,32.93927764892578,-106.91136932373047,0.0,55.65,8.277,Idle
2461181,-0.006631944328546524,0.2394637018442154,0.07570445537567139,0.219970703125,0.042052268981933594,32.93927764892578,-106.91136932373047,0.0,55.65,8.277,Idle
2461381,0.06933029741048813,0.26701799035072327,0.06482764333486557,0.113525390625,0.035533905029296875,32.93927764892578,-106.91136932373047,0.0,55.65,8.28,Idle
2461581,0.16308146715164185,0.29587268829345703,0.04203357174992561,0.1790771484375,-0.03875732421875,32.93927764892578,-106.91136932373047,0.0,55.65,8.309,Idle
2461781,0.12167242169380188,0.2239411324262619,-0.004470387473702431,-0.2015380859375,-0.026696205139160156,32.93927764892578,-106.91136932373047,0.0,55.65,8.277,Idle
2461981,1.009594202041626,3.2764599323272705,7.68119478225708,-0.0479736328125,45.75926208496094,32.93927764892578,-106.91136932373047,0.0,55.64,8.287,Idle
2462181,5.116035461425781,13.268621444702148,25.20438003540039,3.214599609375,58.358802795410156,32.93927764892578,-106.91136932373047,0.0,55.65,8.306,Launched
2462381,10.858278274536133,25.483068466186523,40.34756088256836,8.4293212890625,66.90496826171875,32.939273834228516,-106.91136932373047,0.0,55.6,8.299,Launched
2462581,18.67218780517578,38.970130920410156,51.8435173034668,14.7093505859375,71.6943359375,32.939273834228516,-106.91136932373047,0.0,55.65,8.271,Launched
2462781,28.819969177246094,53.226806640625,60.189693450927734,22.1488037109375,74.49894714355469,32.939273834228516,-106.91136932373047,0.0,55.64,8.28,Launched
2462981,40.71324920654297,67.40728759765625,65.93961334228516,30.8248291015625,76.2553939819336,32.939273834228516,-106.91136932373047,0.0,55.64,8.239,Launched
2463181,54.76240539550781,81.5521011352539,69.80876922607422,42.080810546875,77.06637573242188,32.939273834228516,-106.91136932373047,0.0,55.65,8.268,Launched
2463381,71.4751968383789,95.81098175048828,72.28443908691406,58.6982421875,77.1282730102539,32.939273834228516,-106.91136932373047,0.0,55.65,8.236,Launched
2463581,91.73287963867188,110.62226104736328,73.82208251953125,79.8828125,76.43682098388672,32.939273834228516,-106.91136932373047,0.0,55.64,8.277,Launched
2463781,113.9673080444336,124.66464233398438,74.16654968261719,95.8212890625,75.03685760498047,32.939273834228516,-106.91136932373047,0.0,55.6,8.28,Launched
2463981,136.4373779296875,136.7299346923828,73.33153533935547,108.94921875,73.84327697753906,32.939273834228516,-106.91136932373047,0.0,55.55,8.315,Launched
2464181,158.54843139648438,146.5665740966797,71.54985046386719,123.030517578125,71.97582244873047,32.93927764892578,-106.91136932373047,0.0,55.51,8.306,Launched
2464381,181.0504150390625,154.9200439453125,69.30899810791016,142.0841064453125,70.11238861083984,32.93927764892578,-106.91136932373047,0.0,55.51,8.287,Launched
2464581,204.7063751220703,162.52114868164062,67.03794860839844,163.4134521484375,67.97335815429688,32.93928146362305,-106.91136932373047,0.0,55.49,8.277,Launched
2464781,229.26023864746094,169.30209350585938,64.74652099609375,186.1461181640625,66.06230163574219,32.93928527832031,-106.91136169433594,0.0,55.45,8.28,Launched
2464981,255.07369995117188,175.59426879882812,62.4526252746582,211.0155029296875,63.594818115234375,32.93928527832031,-106.91136169433594,0.0,55.42,8.277,Launched
2465181,280.5990295410156,180.0170440673828,58.81355667114258,230.456787109375,56.46381378173828,32.93928527832031,-106.91136169433594,0.0,55.4,8.271,Launched
2465381,305.7430725097656,181.61215209960938,51.38744354248047,257.03564453125,40.64678192138672,32.93928527832031,-106.91136169433594,0.0,55.4,8.264,Launched
2465582,330.71514892578125,180.60179138183594,41.59452438354492,278.9259033203125,28.952054977416992,32.93928527832031,-106.91136169433594,0.0,55.35,8.283,Launched
2465782,352.8901062011719,176.25628662109375,32.1865348815918,295.5689697265625,24.00594139099121,32.93928527832031,-106.91136169433594,0.0,55.26,8.287,Launched
2465982,369.9133605957031,167.88601684570312,23.90515899658203,297.004150390625,20.093799591064453,32.93928527832031,-106.91136169433594,0.0,55.2,8.312,Launched
2466182,384.60919189453125,157.62020874023438,15.678487777709961,318.0908203125,10.223541259765625,32.93928527832031,-106.91136169433594,0.0,55.16,8.277,Launched
2466382,399.3359680175781,146.52342224121094,5.810930252075195,342.51806640625,-5.200370788574219,32.93928527832031,-106.91136169433594,0.0,55.11,8.283,Launched
2466582,416.39208984375,137.26953125,-1.5288846492767334,375.0927734375,-4.782186031341553,32.93928527832031,-106.91136169433594,0.0,55.06,8.29,Launched
2466782,440.398193359375,134.1632843017578,-3.3948307037353516,427.2998046875,-3.6576905250549316,32.93928527832031,-106.91136169433594,0.0,55.01,8.315,Launched
2466982,474.3327941894531,138.7095184326172,-1.3770657777786255,489.9482421875,-1.4429645538330078,32.93928527832031,-106.91136169433594,0.0,54.93,8.252,Launched
2467182,515.0735473632812,147.6802978515625,1.6800649166107178,539.2086181640625,-1.1057186126708984,32.93928527832031,-106.91136169433594,0.0,54.9,8.268,Launched
2467382,560.2149047851562,158.68798828125,4.273299217224121,594.02734375,-1.1442136764526367,32.93928527832031,-106.91136169433594,0.0,54.85,8.277,Launched
2467582,609.3732299804688,171.08616638183594,6.2881340980529785,641.8128662109375,-1.4555540084838867,32.93928527832031,-106.91136169433594,0.0,54.83,8.28,Launched
2467782,659.9091796875,182.78050231933594,7.238900184631348,687.4921875,-1.6099681854248047,32.93928527832031,-106.91136169433594,0.0,54.8,8.287,Launched
2467982,717.0802612304688,197.57696533203125,8.802887916564941,764.195068359375,-1.4356822967529297,32.93928527832031,-106.91136169433594,0.0,54.77,8.28,Launched
2468182,774.3099365234375,210.3987579345703,9.21735668182373,795.849609375,-1.865865707397461,32.93928527832031,-106.91136169433594,0.0,54.76,8.277,Launched
2468382,828.1651611328125,218.97547912597656,7.900755882263184,838.337646484375,-2.257709503173828,32.93928527832031,-106.91136169433594,0.0,54.69,8.274,Launched
2468582,881.1798095703125,225.6215362548828,6.345015525817871,883.690185546875,-2.274026393890381,32.93928527832031,-106.91136169433594,0.0,54.65,8.309,Launched
2468782,932.534423828125,230.03758239746094,4.5810675621032715,925.97314453125,-2.5794224739074707,32.93928527832031,-106.91136169433594,0.0,54.64,8.306,Launched
2468982,983.2742309570312,233.26747131347656,3.0099222660064697,974.60986328125,-2.8314380645751953,32.93928527832031,-106.91136169433594,0.0,54.63,8.28,Launched
2469182,1033.1981201171875,235.3543243408203,1.6288633346557617,1016.77392578125,-3.0699305534362793,32.93928527832031,-106.91136169433594,0.0,54.61,8.287,Launched
2469382,1081.536865234375,235.9004669189453,0.14367526769638062,1061.2890625,-3.3608312606811523,32.93928527832031,-106.91136169433594,0.0,54.57,8.277,Launched
2469582,1128.6422119140625,235.3876190185547,-1.1811039447784424,1103.747314453125,-3.4802651405334473,32.93928527832031,-106.91136169433594,0.0,54.52,8.28,Launched
2469782,1173.60205078125,233.32794189453125,-2.5873465538024902,1143.426025390625,-4.008164882659912,32.93928527832031,-106.91136169433594,0.0,54.48,8.296,Launched
2469982,1217.8419189453125,230.94009399414062,-3.6476447582244873,1187.986083984375,-4.018795967102051,32.93928527832031,-106.91136169433594,0.0,54.44,8.306,Launched
2470182,1260.9134521484375,227.99916076660156,-4.50999641418457,1229.59716796875,-4.291511535644531,32.93928527832031,-106.91136169433594,0.0,54.38,8.268,Launched
2470382,1303.9864501953125,225.3926239013672,-5.003724575042725,1273.806396484375,-4.103302955627441,32.93928527832031,-106.91136169433594,0.0,54.34,8.302,Launched
2470782,1381.85888671875,215.60885620117188,-6.761528015136719,1341.973876953125,-4.689821720123291,32.93928527832031,-106.91136169433594,0.0,54.31,8.28,Launched
2470982,1421.677001953125,212.2351531982422,-6.893346786499023,1392.224365234375,-4.9414777755737305,32.93928527832031,-106.91136169433594,0.0,54.29,8.28,Launched
2471182,1458.712646484375,207.37945556640625,-7.407474994659424,1421.090087890625,-5.129106521606445,32.93928527832031,-106.91136169433594,0.0,54.29,8.274,Launched
2471382,1494.10546875,201.97801208496094,-8.015108108520508,1456.668701171875,-5.416409015655518,32.93928527832031,-106.91136169433594,0.0,54.27,8.242,Launched
2471782,1561.602294921875,190.98916625976562,-8.782325744628906,1524.37890625,-5.530911445617676,32.93928527832031,-106.91136169433594,0.0,54.22,8.242,Launched
2471982,1593.770263671875,185.48118591308594,-9.071703910827637,1558.666015625,-5.878014087677002,32.93928527832031,-106.91136169433594,0.0,54.18,8.271,Launched
2472182,1626.3780517578125,181.02976989746094,-8.96623706817627,1598.09814453125,-6.022122859954834,32.93928527832031,-106.91136169433594,0.0,54.17,8.299,Launched
2472382,1658.468505859375,176.82089233398438,-8.858413696289062,1627.764404296875,-6.198418140411377,32.93928527832031,-106.91136169433594,0.0,54.17,8.299,Launched
2472582,1688.7310791015625,171.9161834716797,-9.037839889526367,1656.7861328125,-6.354331970214844,32.93928527832031,-106.91136169433594,0.0,54.18,8.28,Launched
2472782,1718.3226318359375,167.19879150390625,-9.139616966247559,1688.09033203125,-6.37554407119751,32.93928527832031,-106.91136169433594,0.0,54.17,8.274,Launched
2472982,1747.1553955078125,162.59535217285156,-9.19603443145752,1718.2373046875,-6.506499290466309,32.93928527832031,-106.91136169433594,0.0,54.14,8.283,Launched
2473182,1775.881103515625,158.54286193847656,-9.114289283752441,1751.030029296875,-6.69137716293335,32.93928527832031,-106.91136169433594,0.0,54.09,8.264,Launched
2473382,1804.583740234375,155.0285186767578,-8.922199249267578,1779.61376953125,-6.751213073730469,32.93928527832031,-106.91136169433594,0.0,54.07,8.287,Launched
2473582,1831.9124755859375,151.0502471923828,-8.961663246154785,1806.280517578125,-6.861660957336426,32.93928527832031,-106.91136169433594,0.0,54.06,8.271,Launched
2473782,1859.03515625,147.45809936523438,-8.933611869812012,1836.3515625,-6.998348236083984,32.93928527832031,-106.91136169433594,0.0,54.06,8.283,Launched
2473982,1885.649658203125,144.00894165039062,-8.879914283752441,1863.09130859375,-6.994117736816406,32.93928527832031,-106.91136169433594,0.0,54.06,8.277,Launched
2474182,1911.4979248046875,140.51214599609375,-8.85501480102539,1889.164306640625,-7.002509117126465,32.93928527832031,-106.91136169433594,0.0,54.06,8.28,Launched
2474382,1936.388427734375,136.8092041015625,-8.97253131866455,1914.2060546875,-7.315207481384277,32.93928527832031,-106.91136169433594,0.0,54.05,8.28,Launched
2474582,1961.4603271484375,133.73707580566406,-8.878193855285645,1942.774658203125,-7.32470703125,32.93928527832031,-106.91136169433594,0.0,54.05,8.287,Launched
2474782,1986.3341064453125,130.94781494140625,-8.760392189025879,1967.88720703125,-7.487348556518555,32.93928527832031,-106.91136169433594,0.0,54.02,8.277,Launched
2474982,2010.4122314453125,127.98295593261719,-8.777780532836914,1991.705078125,-7.594569206237793,32.93928527832031,-106.91136169433594,0.0,54.0,8.277,Launched
2475182,2033.99560546875,125.07876586914062,-8.791561126708984,2016.374267578125,-7.66998291015625,32.93928527832031,-106.91136169433594,0.0,53.98,8.296,Launched
2475382,2057.271240234375,122.35294342041016,-8.775616645812988,2040.803955078125,-7.743654727935791,32.93928527832031,-106.91136169433594,0.0,53.97,8.296,Launched
2475582,2080.024658203125,119.62628173828125,-8.803727149963379,2063.28759765625,-7.845745086669922,32.93928527832031,-106.91136169433594,0.0,53.95,8.302,Launched
2475782,2102.302001953125,116.94842529296875,-8.806087493896484,2086.50341796875,-7.8627824783325195,32.93928527832031,-106.91136169433594,0.0,53.95,8.302,Launched
2475982,2124.367919921875,114.48392486572266,-8.779786109924316,2110.0947265625,-8.03117561340332,32.93928527832031,-106.91136169433594,0.0,53.94,8.29,Launched
2476182,2146.079833984375,112.1074447631836,-8.75525188446045,2131.5498046875,-8.080975532531738,32.93928527832031,-106.91136169433594,0.0,53.91,8.309,Launched
2476382,2167.13671875,109.59455871582031,-8.809844970703125,2152.416259765625,-8.145903587341309,32.93928527832031,-106.91136169433594,0.0,53.9,8.277,Launched
2476582,2187.682861328125,107.0627670288086,-8.879440307617188,2173.70166015625,-8.288783073425293,32.93928527832031,-106.91136169433594,0.0,53.91,8.274,Launched
2476782,2207.896484375,104.63845825195312,-8.91386604309082,2194.56787109375,-8.33147144317627,32.93928527832031,-106.91136169433594,0.0,53.91,8.277,Launched
2476982,2227.603271484375,102.18994903564453,-8.954853057861328,2213.765869140625,-8.386672973632812,32.93928527832031,-106.91136169433594,0.0,53.9,8.28,Launched
2477382,2265.13818359375,97.00043487548828,-9.124299049377441,2252.658203125,-8.481504440307617,32.93928527832031,-106.91136169433594,0.0,53.89,8.277,Launched
2477582,2283.724609375,94.80228424072266,-9.07604694366455,2272.97265625,-8.61121654510498,32.93928527832031,-106.91136169433594,0.0,53.88,8.28,Launched
2477782,2302.11572265625,92.77632904052734,-8.994698524475098,2291.887939453125,-8.61018180847168,32.93928527832031,-106.91136169433594,0.0,53.87,8.271,Launched
2477982,2319.9189453125,90.6168212890625,-9.006226539611816,2308.9599609375,-8.705147743225098,32.93928527832031,-106.91136169433594,0.0,53.87,8.274,Launched
2478182,2336.98486328125,88.24052429199219,-9.079863548278809,2325.116455078125,-8.659551620483398,32.93928527832031,-106.91136169433594,0.0,53.86,8.271,Launched
2478382,2353.367431640625,85.69988250732422,-9.214912414550781,2341.669677734375,-8.78700065612793,32.93928527832031,-106.91136169433594,0.0,53.85,8.309,Launched
2478582,2369.543212890625,83.35444641113281,-9.261209487915039,2359.164306640625,-8.811107635498047,32.93928527832031,-106.91136169433594,0.0,53.86,8.28,Launched
2478782,2385.391357421875,81.10450744628906,-9.263692855834961,2375.382080078125,-8.888484954833984,32.93928527832031,-106.91136169433594,0.0,53.85,8.274,Launched
2478982,2400.921875,78.93958282470703,-9.256492614746094,2391.594970703125,-8.880523681640625,32.93928527832031,-106.91136169433594,0.0,53.83,8.299,Launched
2479182,2415.993408203125,76.75301361083984,-9.26860523223877,2406.62255859375,-8.978525161743164,32.93928527832031,-106.91136169433594,0.0,53.82,8.306,Launched
2479382,2430.470947265625,74.4495620727539,-9.326991081237793,2420.9296875,-9.016357421875,32.93928527832031,-106.91136169433594,0.0,53.81,8.28,Launched
2479582,2444.580078125,72.20150756835938,-9.361703872680664,2435.682373046875,-9.049799919128418,32.93928527832031,-106.91136169433594,0.0,53.8,8.283,Launched
2479782,2458.263427734375,69.9625244140625,-9.393448829650879,2449.52880859375,-9.090531349182129,32.93928527832031,-106.91136169433594,0.0,53.8,8.283,Launched
2479982,2471.588623046875,67.78260040283203,-9.402003288269043,2463.533203125,-9.120997428894043,32.93928527832031,-106.91136169433594,0.0,53.8,8.236,Launched
2480182,2484.56689453125,65.66063690185547,-9.398962020874023,2476.849365234375,-9.155105590820312,32.93928527832031,-106.91136169433594,0.0,53.8,8.274,Launched
2480382,2497.093505859375,63.517303466796875,-9.407217025756836,2489.373779296875,-9.164901733398438,32.93928527832031,-106.91136169433594,0.0,53.79,8.283,Launched
2480582,2509.159423828125,61.34004592895508,-9.44955062866211,2501.499755859375,-9.248327255249023,32.93928527832031,-106.91136169433594,0.0,53.8,8.271,Launched
2480782,2520.754638671875,59.13292694091797,-9.492477416992188,2513.373046875,-9.2685546875,32.93928527832031,-106.91136169433594,0.0,53.78,8.309,Launched
2480982,2531.91796875,56.92701721191406,-9.526333808898926,2524.840576171875,-9.287796974182129,32.93928527832031,-106.91136169433594,0.0,53.78,8.309,Launched
2481582,2563.321044921875,50.66138458251953,-9.495868682861328,2557.582275390625,-9.33629322052002,32.93928527832031,-106.91136169433594,0.0,53.79,8.268,Launched
2481782,2573.03466796875,48.62187194824219,-9.490681648254395,2567.52294921875,-9.349349021911621,32.93928527832031,-106.91136169433594,0.0,53.78,8.271,Launched
2481982,2582.283203125,46.53453826904297,-9.518757820129395,2576.521240234375,-9.404678344726562,32.93928527832031,-106.91136169433594,0.0,53.78,8.296,Launched
2482182,2591.04931640625,44.39349365234375,-9.569795608520508,2585.5205078125,-9.449952125549316,32.93928527832031,-106.91136169433594,0.0,53.77,8.274,Launched
2482382,2599.410888671875,42.261932373046875,-9.60934829711914,2594.2421875,-9.459309577941895,32.93928527832031,-106.91136169433594,0.0,53.76,8.271,Launched
2482582,2607.358154296875,40.13628005981445,-9.634044647216797,2602.44189453125,-9.47423267364502,32.93928527832031,-106.91136169433594,0.0,53.77,8.296,Launched
2482782,2615.009033203125,38.101600646972656,-9.61601734161377,2610.754638671875,-9.43260383605957,32.93928527832031,-106.91136169433594,0.0,53.76,8.277,Launched
2483182,2629.16015625,34.07332992553711,-9.603492736816406,2625.1494140625,-9.499381065368652,32.93928527832031,-106.91136169433594,0.0,53.74,8.302,Launched
2483382,2635.6435546875,32.06624221801758,-9.603006362915039,2632.011962890625,-9.501410484313965,32.93928527832031,-106.91136169433594,0.0,53.73,8.293,Launched
2483582,2641.698486328125,30.037517547607422,-9.615951538085938,2638.189697265625,-9.531280517578125,32.93928527832031,-106.91136169433594,0.0,53.73,8.287,Launched
2483782,2647.370361328125,28.019411087036133,-9.631073951721191,2644.15966796875,-9.548978805541992,32.93928527832031,-106.91136169433594,0.0,53.72,8.283,Launched
2483982,2652.72216796875,26.063962936401367,-9.611019134521484,2650.02490234375,-9.543695449829102,32.93928527832031,-106.91136169433594,0.0,53.71,8.28,Launched
2484182,2657.739990234375,24.147537231445312,-9.592429161071777,2655.451416015625,-9.568095207214355,32.93928527832031,-106.91136169433594,0.0,53.7,8.312,Launched
2484382,2662.382568359375,22.23435401916504,-9.584722518920898,2660.093017578125,-9.556593894958496,32.93928527832031,-106.91136169433594,0.0,53.71,8.293,Launched
2484582,2666.697998046875,20.359241485595703,-9.572816848754883,2664.726318359375,-9.60287094116211,32.93928527832031,-106.91136169433594,0.0,53.71,8.274,Launched
2484782,2670.65380859375,18.491683959960938,-9.572354316711426,2668.851806640625,-9.629328727722168,32.93928527832031,-106.91136169433594,0.0,53.71,8.302,Launched
2484982,2674.197021484375,16.597923278808594,-9.57802963256836,2672.68798828125,-9.605232238769531,32.93928527832031,-106.91136169433594,0.0,53.7,8.306,Launched
2485182,2677.401123046875,14.729535102844238,-9.57883358001709,2676.17041015625,-9.638408660888672,32.93928527832031,-106.91136169433594,0.0,53.7,8.274,Launched
2485382,2680.20703125,12.84152889251709,-9.591694831848145,2679.129150390625,-9.661392211914062,32.93928527832031,-106.91136169433594,0.0,53.7,8.309,Launched
2485582,2682.722412109375,11.013286590576172,-9.582619667053223,2682.0673828125,-9.661419868469238,32.93928527832031,-106.91136169433594,0.0,53.7,8.306,Launched
2485782,2684.83837890625,9.164702415466309,-9.577208518981934,2684.34912109375,-9.646841049194336,32.93928527832031,-106.91136169433594,0.0,53.71,8.277,Launched
2485982,2686.57861328125,7.311927795410156,-9.575547218322754,2686.259521484375,-9.651128768920898,32.93928527832031,-106.91136169433594,0.0,53.71,8.277,Launched
2486182,2688.0283203125,5.5135722160339355,-9.561737060546875,2688.03857421875,-9.653755187988281,32.93928527832031,-106.91136169433594,0.0,53.71,8.299,Launched
2486382,2689.11865234375,3.7148444652557373,-9.557367324829102,2689.28564453125,-9.67539119720459,32.93928527832031,-106.91136169433594,0.0,53.72,8.268,Launched
2486582,2689.879638671875,1.9406685829162598,-9.538135528564453,2690.18701171875,-9.63660717010498,32.93928527832031,-106.91136169433594,0.0,53.72,8.302,Launched
2486782,2690.321533203125,0.19860582053661346,-9.502717971801758,2691.038818359375,-9.592894554138184,32.93928527832031,-106.91136169433594,0.0,53.72,8.274,Launched
2486882,2690.4404296875,-0.6505222916603088,-9.48177433013916,2691.35400390625,-9.588407516479492,32.93928527832031,-106.91136169433594,2690.4404296875,53.72,8.264,DescendingWithDrogue
2487082,2690.4404296875,-0.6505222916603088,-9.48177433013916,2656.2021484375,62.06121826171875,32.93928527832031,-106.91136169433594,2690.4404296875,53.72,8.283,DescendingWithDrogue
2487282,2690.4404296875,-0.6505222916603088,-9.48177433013916,2660.055908203125,-9.220342636108398,32.93928527832031,-106.91136169433594,2690.4404296875,53.72,8.271,DescendingWithDrogue
